source_run,suite,local_size_gib,workload,config,returncode,elapsed_s,max_rss_kb,max_process_N0_GiB,max_process_N1_GiB,max_node0_used_GiB,max_node1_used_GiB,promoted_GiB,demoted_GiB,numa_hint_faults,numa_pte_updates,numa_promote_access,numa_promote_access_pages,numa_promote_nrl,numa_promote_nrl_pages,numa_promote_latency_reject,numa_promote_latency_reject_pages,numa_promote_hot,numa_promote_hot_pages,numa_promote_rate_limit_reject,numa_promote_rate_limit_reject_pages,numa_promote_try,numa_promote_try_pages,numa_tpp_inactive_reject,numa_tpp_inactive_reject_pages,numa_tpp_active_candidate,numa_tpp_active_candidate_pages,pgpromote_candidate,pgpromote_candidate_nrl,pgpromote_candidate_demoted,pgpromote_success,pgdemote_kswapd,pgdemote_direct,before_numa_balancing,after_numa_balancing,before_lru_gen_enabled,after_lru_gen_enabled,before_demotion_enabled,after_demotion_enabled,before_demotion_target,after_demotion_target,before_thp_enabled,after_thp_enabled,before_thp_defrag,after_thp_defrag,thp_mode,thp_defrag,before_scan_size_mb,after_scan_size_mb,before_scan_period_min_ms,after_scan_period_min_ms,before_hot_threshold_ms,after_hot_threshold_ms,before_local_fault_scan_size_mb,after_local_fault_scan_size_mb,before_local_fault_scan_period_ms,after_local_fault_scan_period_ms,avg_trial_s,read_s,graph500_teps,ycsb_throughput_ops,redis_last_ops_per_sec,silo_agg_throughput_ops,faster_ops_sec,gapbs_graph_mode,gapbs_graph_scale,gapbs_graph_path,graph_build_included,pr_trials,bc_trials,pr_iterations,bc_iterations,silo_scale_factor,silo_ops_per_worker,silo_threads,liblinear_dataset,liblinear_solver,liblinear_threads,command,placement,result_dir
vm32_local16_32_48,main_vm32,48,gups,migration_off,0,292,67105828,46.496468,17.559769,46.891323,18.059860,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/benchmark/vmitosis-workloads/bin/bench_gups_mt 64 ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/migration_off/gups
vm32_local16_32_48,main_vm32,48,gups,tiering_0x2,0,904,67110020,46.443806,17.746746,46.892731,18.444786,2.134151,2.116837,69529048,69460116,69529048,69529048,0,0,1563828,1563828,67965220,67965220,0,0,67965220,67965220,0,0,0,0,67965138,0,518229,559455,554916,0,2,2,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/benchmark/vmitosis-workloads/bin/bench_gups_mt 64 ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tiering_0x2/gups
vm32_local16_32_48,main_vm32,48,gups,tpp_0x4,0,982,67110020,46.492764,17.789528,46.892876,18.585976,5.687920,5.691219,74222626,74247260,74222626,74222626,0,0,0,0,0,0,0,0,74222447,74222447,179,179,74222447,74222447,74222447,0,681449,1491054,1491919,0,4,4,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/benchmark/vmitosis-workloads/bin/bench_gups_mt 64 ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tpp_0x4/gups
vm32_local16_32_48,main_vm32,48,liblinear,migration_off,0,169,13588576,12.961411,0.005051,17.299435,0.438641,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,,,,kdd12,6,32,numactl --cpunodebind=0 /root/benchmark/liblinear-multicore-2.47/train -s 6 -m 32 /root/benchmark/liblinear-multicore-2.47/datasets/kdd12 /root/realworld-work/liblinear/migration_off-kdd12.model ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/migration_off/liblinear
vm32_local16_32_48,main_vm32,48,liblinear,tiering_0x2,0,178,13588644,12.959686,0.006775,17.281078,0.568504,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,,,,kdd12,6,32,numactl --cpunodebind=0 /root/benchmark/liblinear-multicore-2.47/train -s 6 -m 32 /root/benchmark/liblinear-multicore-2.47/datasets/kdd12 /root/realworld-work/liblinear/tiering_0x2-kdd12.model ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tiering_0x2/liblinear
vm32_local16_32_48,main_vm32,48,liblinear,tpp_0x4,0,170,13588540,12.959499,0.006931,17.300518,0.519444,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,,,,kdd12,6,32,numactl --cpunodebind=0 /root/benchmark/liblinear-multicore-2.47/train -s 6 -m 32 /root/benchmark/liblinear-multicore-2.47/datasets/kdd12 /root/realworld-work/liblinear/tpp_0x4-kdd12.model ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tpp_0x4/liblinear
vm32_local16_32_48,main_vm32,48,pr,migration_off,0,396,74748612,23.199551,48.266129,46.909290,92.977119,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,42.57238,51.97992,,,,,,prebuilt,29,/root/gapbs_graphs/kron_g29.sg,0,8,8,20,1,,,,,,,numactl --cpunodebind=0 /root/benchmark/gapbs/pr -f /root/gapbs_graphs/kron_g29.sg -i 20 -t 1e-4 -n 8 ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/migration_off/pr
vm32_local16_32_48,main_vm32,48,pr,tiering_0x2,0,411,74748544,42.842911,48.385456,46.892593,93.700256,19.874485,19.977966,73777320,75184055,73777320,73777320,1,1,61371780,61371780,12405539,12405539,0,0,12405540,12405540,0,0,0,0,12405539,1,0,5209977,5237104,0,2,2,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,43.83156,56.91829,,,,,,prebuilt,29,/root/gapbs_graphs/kron_g29.sg,0,8,8,20,1,,,,,,,numactl --cpunodebind=0 /root/benchmark/gapbs/pr -f /root/gapbs_graphs/kron_g29.sg -i 20 -t 1e-4 -n 8 ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tiering_0x2/pr
vm32_local16_32_48,main_vm32,48,pr,tpp_0x4,0,679,74748636,46.737114,48.123821,46.896931,93.448563,68.453167,68.898674,82355640,83452007,82355640,82355640,0,0,0,0,0,0,0,0,82355640,82355640,0,0,82355640,82355640,82355640,0,10051315,17944587,18061374,0,4,4,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,78.05703,49.45479,,,,,,prebuilt,29,/root/gapbs_graphs/kron_g29.sg,0,8,8,20,1,,,,,,,numactl --cpunodebind=0 /root/benchmark/gapbs/pr -f /root/gapbs_graphs/kron_g29.sg -i 20 -t 1e-4 -n 8 ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tpp_0x4/pr
vm32_local16_32_48,main_vm32,48,redis_uniform,migration_off,0,323,13000,46.374615,11.285942,46.852722,12.817974,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,15.071,,,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/scripts/run_workload_case_guest.sh redis_uniform ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/migration_off/redis_uniform
vm32_local16_32_48,main_vm32,48,redis_uniform,tiering_0x2,0,192,12856,46.165039,12.100937,46.844879,12.865902,0.476078,10.725445,1929585,3123181,1929585,1929585,0,0,1804528,1804528,125057,125057,0,0,125057,125057,0,0,0,0,125057,0,107781,124801,2811611,0,2,2,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,50.271,,,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/scripts/run_workload_case_guest.sh redis_uniform ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tiering_0x2/redis_uniform
vm32_local16_32_48,main_vm32,48,redis_uniform,tpp_0x4,0,208,12764,46.268364,11.989243,46.841850,19.313717,6.618946,16.285622,1739818,4159292,1739818,1739818,0,0,0,0,0,0,0,0,1739818,1739818,0,0,1739818,1739818,1739818,0,1367563,1735117,4269178,0,4,4,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,32.991,,,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/scripts/run_workload_case_guest.sh redis_uniform ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tpp_0x4/redis_uniform
vm32_local16_32_48,main_vm32,48,redis_ycsb_a,migration_off,0,375,2920116,46.414211,19.571358,46.890491,20.424702,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,32895.973532839584,,,32895.973532839584,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/scripts/run_workload_case_guest.sh redis_ycsb_a ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/migration_off/redis_ycsb_a
vm32_local16_32_48,main_vm32,48,redis_ycsb_a,tiering_0x2,0,329,2930012,46.398067,20.031769,46.893108,20.722393,1.295532,11.772995,9331264,11488796,9331264,9331264,1,1,8991197,8991197,340066,340066,0,0,340067,340067,0,0,0,0,340066,1,136979,339616,3086220,0,2,2,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,39714.734733939644,,,39714.734733939644,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/scripts/run_workload_case_guest.sh redis_ycsb_a ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tiering_0x2/redis_ycsb_a
vm32_local16_32_48,main_vm32,48,redis_ycsb_a,tpp_0x4,0,401,2911008,46.389999,19.830509,46.860222,21.767056,40.792774,53.549297,10805512,12739807,10805512,10805512,0,0,0,0,0,0,0,0,10805512,10805512,0,0,10805512,10805512,10805512,0,9064570,10693581,14037627,0,4,4,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,28972.910328842532,,,28972.910328842532,,,,,,,,,,,,,,,numactl --cpunodebind=0 /root/scripts/run_workload_case_guest.sh redis_ycsb_a ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tpp_0x4/redis_ycsb_a
vm32_local16_32_48,main_vm32,48,silo,migration_off,0,610,121284468,46.401543,69.270168,46.894928,70.032845,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,800000,100000000,32,,,,numactl --cpunodebind=0 /root/benchmark/silo/out-perf.masstree/benchmarks/dbtest --verbose --bench ycsb --num-threads 32 --scale-factor 800000 --ops-per-worker=100000000 ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/migration_off/silo
vm32_local16_32_48,main_vm32,48,silo,tiering_0x2,0,658,121302120,46.347023,69.920044,46.897064,70.412926,44.719566,50.815475,75872420,77845374,75872420,75872420,0,0,40752454,40752454,35119966,35119966,0,0,35119966,35119966,0,0,0,0,35119966,0,8829087,11722966,13320972,0,2,2,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,800000,100000000,32,,,,numactl --cpunodebind=0 /root/benchmark/silo/out-perf.masstree/benchmarks/dbtest --verbose --bench ycsb --num-threads 32 --scale-factor 800000 --ops-per-worker=100000000 ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tiering_0x2/silo
vm32_local16_32_48,main_vm32,48,silo,tpp_0x4,0,610,121302428,46.272732,69.416794,46.778008,70.115238,0.000000,0.000000,79712095,84037487,79712095,79712095,0,0,0,0,0,0,0,0,79712095,79712095,0,0,79712095,79712095,79712095,0,0,0,0,0,4,4,0x0007,0x0007,true,true,0 1 1 -1,0 1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,800000,100000000,32,,,,numactl --cpunodebind=0 /root/benchmark/silo/out-perf.masstree/benchmarks/dbtest --verbose --bench ycsb --num-threads 32 --scale-factor 800000 --ops-per-worker=100000000 ,numactl --cpunodebind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260608T120942Z-guestlocal-progress2-vm32-local16-32-48/guest-results/local48/tpp_0x4/silo
control_all_local_118_nosilo,control_118,118,bc,all_local,0,225,81924992,78.137112,0.000000,115.389832,0.368893,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,22.78498,38.92664,,,,,,prebuilt,29,/root/gapbs_graphs/kron_g29.sg,0,8,8,20,1,,,,,,,numactl --cpunodebind=0 --membind=0 /root/benchmark/gapbs/bc -f /root/gapbs_graphs/kron_g29.sg -i 1 -n 8 ,numactl --cpunodebind=0 --membind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260609T_alllocal118_nosilo/guest-results/local118/all_local/bc
control_all_local_118_nosilo,control_118,118,btree,all_local,0,443,69086032,65.889545,0.000000,66.887451,0.088814,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,,,,,,,numactl --cpunodebind=0 --membind=0 /root/benchmark/vmitosis-workloads/bin/bench_btree_mt ,numactl --cpunodebind=0 --membind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260609T_alllocal118_nosilo/guest-results/local118/all_local/btree
control_all_local_118_nosilo,control_118,118,faster_uniform,all_local,0,286,61549776,58.711811,0.000000,60.907627,0.089092,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,66542637.34,,,,,,,,,,,,,,,numactl --cpunodebind=0 --membind=0 /root/scripts/run_workload_case_guest.sh faster_uniform ,numactl --cpunodebind=0 --membind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260609T_alllocal118_nosilo/guest-results/local118/all_local/faster_uniform
control_all_local_118_nosilo,control_118,118,faster_ycsb_a,all_local,0,279,61606376,58.766682,0.000000,79.333431,0.089092,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,52813636.44,,,,,,,,,,,,,,,numactl --cpunodebind=0 --membind=0 /root/scripts/run_workload_case_guest.sh faster_ycsb_a ,numactl --cpunodebind=0 --membind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260609T_alllocal118_nosilo/guest-results/local118/all_local/faster_ycsb_a
control_all_local_118_nosilo,control_118,118,graph500,all_local,0,225,115927988,110.565182,0.000000,111.631813,0.088814,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,,,,,,,numactl --cpunodebind=0 --membind=0 /root/benchmark/vmitosis-workloads/bin/bench_graph500_mt -s 28 ,numactl --cpunodebind=0 --membind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260609T_alllocal118_nosilo/guest-results/local118/all_local/graph500
control_all_local_118_nosilo,control_118,118,gups,all_local,0,279,67110020,64.005131,0.000000,65.119789,0.092541,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,,,,,,,numactl --cpunodebind=0 --membind=0 /root/benchmark/vmitosis-workloads/bin/bench_gups_mt 64 ,numactl --cpunodebind=0 --membind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260609T_alllocal118_nosilo/guest-results/local118/all_local/gups
control_all_local_118_nosilo,control_118,118,liblinear,all_local,0,162,13588588,12.966412,0.000000,17.735950,0.087929,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,,,,kdd12,6,32,numactl --cpunodebind=0 --membind=0 /root/benchmark/liblinear-multicore-2.47/train -s 6 -m 32 /root/benchmark/liblinear-multicore-2.47/datasets/kdd12 /root/realworld-work/liblinear/all_local-kdd12.model ,numactl --cpunodebind=0 --membind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260609T_alllocal118_nosilo/guest-results/local118/all_local/liblinear
control_all_local_118_nosilo,control_118,118,pr,all_local,0,420,74748592,71.290127,0.000000,115.348507,0.352341,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,44.23714,63.24236,,,,,,prebuilt,29,/root/gapbs_graphs/kron_g29.sg,0,8,8,20,1,,,,,,,numactl --cpunodebind=0 --membind=0 /root/benchmark/gapbs/pr -f /root/gapbs_graphs/kron_g29.sg -i 20 -t 1e-4 -n 8 ,numactl --cpunodebind=0 --membind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260609T_alllocal118_nosilo/guest-results/local118/all_local/pr
control_all_local_118_nosilo,control_118,118,redis_uniform,all_local,0,178,13976,58.169838,0.000000,59.853878,0.089027,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,10.887,,,,,,,,,,,,,,,,,numactl --cpunodebind=0 --membind=0 /root/scripts/run_workload_case_guest.sh redis_uniform ,numactl --cpunodebind=0 --membind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260609T_alllocal118_nosilo/guest-results/local118/all_local/redis_uniform
control_all_local_118_nosilo,control_118,118,redis_ycsb_a,all_local,0,278,2898664,65.968723,0.000000,67.888088,0.089600,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,51977.36756909277,,,51977.36756909277,,,,,,,,,,,,,,,numactl --cpunodebind=0 --membind=0 /root/scripts/run_workload_case_guest.sh redis_ycsb_a ,numactl --cpunodebind=0 --membind=0 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260609T_alllocal118_nosilo/guest-results/local118/all_local/redis_ycsb_a
control_all_slow_118_nosilo,control_118,118,bc,all_slow,0,990,81925448,0.007622,78.129498,3.606884,115.938400,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,116.07145,57.02647,,,,,,prebuilt,29,/root/gapbs_graphs/kron_g29.sg,0,8,8,20,1,,,,,,,numactl --cpunodebind=0 --membind=1 /root/benchmark/gapbs/bc -f /root/gapbs_graphs/kron_g29.sg -i 1 -n 8 ,numactl --cpunodebind=0 --membind=1 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260609T_allslow118_nosilo/guest-results/local118/all_slow/bc
control_all_slow_118_nosilo,control_118,118,btree,all_slow,0,1164,69086032,0.004921,65.884624,0.336761,66.554806,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,,,,,,,,,,,,,,,,numactl --cpunodebind=0 --membind=1 /root/benchmark/vmitosis-workloads/bin/bench_btree_mt ,numactl --cpunodebind=0 --membind=1 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260609T_allslow118_nosilo/guest-results/local118/all_slow/btree
control_all_slow_118_nosilo,control_118,118,faster_uniform,all_slow,0,294,61549956,0.038956,58.672924,1.314678,59.754341,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0007,0x0007,false,false,0 -1 1 -1,0 -1 1 -1,always [madvise] never,always [madvise] never,always defer defer+madvise [madvise] never,always defer defer+madvise [madvise] never,,,256,256,1000,1000,1000,1000,256,256,1000,1000,,,,,,,32959187.66,,,,,,,,,,,,,,,numactl --cpunodebind=0 --membind=1 /root/scripts/run_workload_case_guest.sh faster_uniform ,numactl --cpunodebind=0 --membind=1 ,/Serverless/iccd-git/motivation/3_realworld/VM/results/20260609T_allslow118_nosilo/guest-results/local118/all_slow/faster_uniform
